ST001,6,11.55.00,03,09,2018,0,M13,1,B,27.3,1,C,27.2,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,11.56.00,03,09,2018,0,M13,1,B,27.3,1,C,27.2,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,11.57.00,03,09,2018,0,M13,1,B,27.3,1,C,27.2,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,11.58.00,03,09,2018,0,M13,1,B,27.3,1,C,27.2,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,11.59.00,03,09,2018,0,M13,1,B,27.3,1,C,27.3,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.00.00,03,09,2018,0,M13,1,B,27.3,1,C,27.3,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.01.00,03,09,2018,0,M13,1,B,27.3,1,C,27.3,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.02.00,03,09,2018,0,M13,1,B,27.3,1,C,27.3,1,D,27.3,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.03.00,03,09,2018,0,M13,1,B,27.3,1,C,27.3,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.04.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.05.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.06.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.07.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.08.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.09.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.10.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.11.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.12.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.13.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.14.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.15.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.4,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.16.00,03,09,2018,0,M13,1,B,27.4,1,C,27.4,1,D,27.5,2,B,0.0,3,B,13.1,4,B,*,5,B,180,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,*,#48
ST001,6,12.01.00,01,01,2006,0,M13,1,B,27.5,1,C,27.5,1,D,27.5,2,B,0.0,3,B,13.1,4,B,22,5,B,359,6,B,0.7,6,D,1.5,7,B,*,8,B,*,9,B,100.0,10,B,26.2,#48
ST001,6,12.02.00,01,01,2006,0,M13,1,B,27.5,1,C,27.5,1,D,27.6,2,B,0.0,3,B,13.1,4,B,22,5,B,139,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.2,#48
ST001,6,12.03.00,01,01,2006,0,M13,1,B,27.6,1,C,27.6,1,D,27.6,2,B,0.0,3,B,13.1,4,B,21,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.2,#48
ST001,6,12.04.00,01,01,2006,0,M13,1,B,27.6,1,C,27.6,1,D,27.6,2,B,0.0,3,B,13.1,4,B,21,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.2,#48
ST001,6,12.05.00,01,01,2006,0,M13,1,B,27.6,1,C,27.6,1,D,27.6,2,B,0.0,3,B,13.1,4,B,22,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.06.00,01,01,2006,0,M13,1,B,27.7,1,C,27.6,1,D,27.7,2,B,0.0,3,B,13.1,4,B,20,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.24.00,03,09,2018,0,M13,1,B,27.7,1,C,27.7,1,D,27.7,2,B,0.0,3,B,13.1,4,B,20,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.25.00,03,09,2018,0,M13,1,B,27.7,1,C,27.7,1,D,27.7,2,B,0.0,3,B,13.1,4,B,21,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.26.00,03,09,2018,0,M13,1,B,27.7,1,C,27.7,1,D,27.7,2,B,0.0,3,B,13.1,4,B,21,5,B,141,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.27.00,03,09,2018,0,M13,1,B,27.7,1,C,27.7,1,D,27.7,2,B,0.0,3,B,13.1,4,B,20,5,B,144,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.28.00,03,09,2018,0,M13,1,B,27.7,1,C,27.7,1,D,27.8,2,B,0.0,3,B,13.1,4,B,19,5,B,162,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.29.00,03,09,2018,0,M13,1,B,27.8,1,C,27.8,1,D,27.8,2,B,0.0,3,B,13.1,4,B,19,5,B,163,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.30.00,03,09,2018,0,M13,1,B,27.8,1,C,27.8,1,D,27.8,2,B,0.0,3,B,13.1,4,B,21,5,B,163,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.31.00,03,09,2018,0,M13,1,B,27.8,1,C,27.8,1,D,27.9,2,B,0.0,3,B,13.1,4,B,21,5,B,163,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.32.00,03,09,2018,0,M13,1,B,27.9,1,C,27.9,1,D,27.9,2,B,0.0,3,B,13.1,4,B,20,5,B,172,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.33.00,03,09,2018,0,M13,1,B,27.9,1,C,27.9,1,D,27.9,2,B,0.0,3,B,13.1,4,B,19,5,B,183,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.34.00,03,09,2018,0,M13,1,B,27.9,1,C,27.9,1,D,27.9,2,B,0.0,3,B,13.1,4,B,20,5,B,183,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.35.00,03,09,2018,0,M13,1,B,27.9,1,C,27.9,1,D,27.9,2,B,0.0,3,B,13.1,4,B,21,5,B,183,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.3,#48
ST001,6,12.36.00,03,09,2018,0,M13,1,B,28.0,1,C,27.9,1,D,28.0,2,B,0.0,3,B,13.1,4,B,21,5,B,183,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.37.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,20,5,B,185,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.38.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.39.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.40.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.41.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,20,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.42.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,20,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.43.00,03,09,2018,0,M13,1,B,28.0,1,C,28.0,1,D,28.0,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.4,#48
ST001,6,12.44.00,03,09,2018,0,M13,1,B,28.1,1,C,28.0,1,D,28.1,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.45.00,03,09,2018,0,M13,1,B,28.1,1,C,28.0,1,D,28.1,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.46.00,03,09,2018,0,M13,1,B,28.1,1,C,28.1,1,D,28.1,2,B,0.0,3,B,13.1,4,B,19,5,B,187,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.47.00,03,09,2018,0,M13,1,B,28.1,1,C,28.1,1,D,28.1,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.48.00,03,09,2018,0,M13,1,B,28.1,1,C,28.1,1,D,28.1,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.49.00,03,09,2018,0,M13,1,B,28.1,1,C,28.1,1,D,28.1,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.50.00,03,09,2018,0,M13,1,B,28.1,1,C,28.1,1,D,28.2,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.51.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.2,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.52.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.2,2,B,0.0,3,B,13.1,4,B,18,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.53.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.2,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.54.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.2,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.55.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.2,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.5,#48
ST001,6,12.56.00,03,09,2018,0,M13,1,B,28.2,1,C,28.2,1,D,28.3,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,12.57.00,03,09,2018,0,M13,1,B,28.3,1,C,28.3,1,D,28.3,2,B,0.0,3,B,13.1,4,B,19,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,12.58.00,03,09,2018,0,M13,1,B,28.3,1,C,28.3,1,D,28.3,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,12.59.00,03,09,2018,0,M13,1,B,28.3,1,C,28.3,1,D,28.3,2,B,0.0,3,B,13.1,4,B,18,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.00.00,03,09,2018,0,M13,1,B,28.3,1,C,28.3,1,D,28.3,2,B,0.0,3,B,13.1,4,B,18,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.01.00,03,09,2018,0,M13,1,B,28.4,1,C,28.4,1,D,28.4,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.02.00,03,09,2018,0,M13,1,B,28.4,1,C,28.4,1,D,28.4,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.03.00,03,09,2018,0,M13,1,B,28.4,1,C,28.4,1,D,28.4,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.04.00,03,09,2018,0,M13,1,B,28.4,1,C,28.4,1,D,28.4,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.05.00,03,09,2018,0,M13,1,B,28.4,1,C,28.4,1,D,28.5,2,B,0.0,3,B,13.1,4,B,19,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.06.00,03,09,2018,0,M13,1,B,28.5,1,C,28.5,1,D,28.5,2,B,0.0,3,B,13.1,4,B,23,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,13.15.00,03,09,2018,0,M13,1,B,28.6,1,C,28.5,1,D,28.6,2,B,0.0,3,B,13.1,4,B,20,5,B,189,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.7,#48
ST001,6,13.30.00,03,09,2018,0,M13,1,B,28.7,1,C,28.6,1,D,28.8,2,B,0.0,3,B,13.1,4,B,19,5,B,190,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.9,#48
ST001,6,13.45.00,03,09,2018,0,M13,1,B,28.6,1,C,28.2,1,D,28.9,2,B,0.0,3,B,13.1,4,B,27,5,B,195,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,26.6,#48
ST001,6,14.00.00,03,09,2018,0,M13,1,B,27.9,1,C,27.6,1,D,28.2,2,B,0.0,3,B,13.1,4,B,33,5,B,181,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,25.4,#48
ST001,6,14.15.00,03,09,2018,0,M13,1,B,27.4,1,C,27.1,1,D,27.6,2,B,0.0,3,B,13.1,4,B,35,5,B,186,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.7,#48
ST001,6,14.30.00,03,09,2018,0,M13,1,B,27.0,1,C,26.8,1,D,27.1,2,B,0.0,3,B,13.1,4,B,35,5,B,188,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.1,#48
ST001,6,14.45.00,03,09,2018,0,M13,1,B,26.7,1,C,26.6,1,D,26.8,2,B,0.0,3,B,13.1,4,B,36,5,B,191,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,23.8,#48
ST001,6,15.00.00,03,09,2018,0,M13,1,B,26.5,1,C,26.4,1,D,26.6,2,B,0.0,3,B,13.1,4,B,37,5,B,192,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,23.7,#48
ST001,6,15.15.00,03,09,2018,0,M13,1,B,26.4,1,C,26.3,1,D,26.4,2,B,0.0,3,B,13.1,4,B,38,5,B,193,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,23.7,#48
ST001,6,15.30.00,03,09,2018,0,M13,1,B,26.3,1,C,26.2,1,D,26.3,2,B,0.0,3,B,13.1,4,B,38,5,B,195,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,23.6,#48
ST001,6,15.45.00,03,09,2018,0,M13,1,B,26.8,1,C,26.3,1,D,27.3,2,B,0.0,3,B,13.1,4,B,33,5,B,207,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.6,#48
ST001,6,16.00.00,03,09,2018,0,M13,1,B,27.3,1,C,27.1,1,D,27.5,2,B,0.0,3,B,13.1,4,B,33,5,B,206,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,25.5,#48
ST001,6,16.15.00,03,09,2018,0,M13,1,B,26.9,1,C,26.8,1,D,27.1,2,B,0.0,3,B,13.1,4,B,38,5,B,202,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,25.0,#48
ST001,6,16.30.00,03,09,2018,0,M13,1,B,26.7,1,C,26.7,1,D,26.8,2,B,0.0,3,B,13.1,4,B,39,5,B,201,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.8,#48
ST001,6,16.45.00,03,09,2018,0,M13,1,B,26.6,1,C,26.5,1,D,26.7,2,B,0.0,3,B,13.1,4,B,40,5,B,194,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.8,#48
ST001,6,17.00.00,03,09,2018,0,M13,1,B,26.5,1,C,26.4,1,D,26.6,2,B,0.0,3,B,13.1,4,B,40,5,B,191,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.6,#48
ST001,6,17.15.00,03,09,2018,0,M13,1,B,26.4,1,C,26.4,1,D,26.5,2,B,0.0,3,B,13.1,4,B,40,5,B,187,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.5,#48
ST001,6,17.30.00,03,09,2018,0,M13,1,B,26.4,1,C,26.3,1,D,26.4,2,B,0.0,3,B,13.1,4,B,40,5,B,186,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.4,#48
ST001,6,17.45.00,03,09,2018,0,M13,1,B,26.3,1,C,26.3,1,D,26.4,2,B,0.0,3,B,13.1,4,B,40,5,B,186,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.3,#48
ST001,6,18.00.00,03,09,2018,0,M13,1,B,26.2,1,C,26.1,1,D,26.3,2,B,0.0,3,B,13.1,4,B,40,5,B,186,6,B,0.0,6,D,0.0,7,B,*,8,B,*,9,B,100.0,10,B,24.1,#48
